Agency,EffortID,SampleDate,SampleYear,WFMU,Site,GearType,MonitoringType,Species,SampleID,Length_mm,Weight_g,Sex,Maturity,FinalAge,FinalAgeStructure,SampleType1,SampleType1ID,Comment,BoxNo
MIDNR,5091,6/24/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5091-74,505,1130,M,M,8,,,,,18
MIDNR,5091,6/24/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5091-78,449,780,M,M,8,,,,,18
MIDNR,5091,6/24/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5091-83,509,980,F,I,8,,,,,18
MIDNR,5091,6/24/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5091-87,550,1240,F,M,8,,,,,18
MIDNR,5091,6/24/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5091-91,511,1010,F,M,8,,,,,18
MIDNR,5091,6/24/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5091-92,540,1310,M,I,8,,,,,18
MIDNR,5091,6/24/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5091-19,510,1200,M,M,7,,,,,18
MIDNR,5091,6/24/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5091-23,523,1070,F,M,7,,,,,18
MIDNR,5091,6/24/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5091-35,557,1410,F,M,7,,,,,18
MIDNR,5091,6/24/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5091-60,514,1180,F,M,7,,,,,18
MIDNR,5091,6/24/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5091-65,526,1220,F,M,7,,,,,18
MIDNR,5091,6/24/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5091-73,541,1260,M,M,7,,,,,18
MIDNR,5091,6/24/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5091-79,513,1270,F,M,7,,,,,18
MIDNR,5091,6/24/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5091-84,525,1130,F,M,7,,,,,18
MIDNR,5091,6/24/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5091-49,494,1010,M,M,6,,,,,18
MIDNR,5091,6/24/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5091-66,536,1370,F,M,6,,,,,18
MIDNR,5091,6/24/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5091-88,502,1070,F,M,5,,,,,18
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-34,632,2060,F,M,14,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-74,615,1970,M,M,14,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-11,556,1470,F,M,13,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-60,572,1550,M,M,13,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-66,637,2230,M,M,13,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-91,592,1940,M,M,13,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-62,558,1440,M,M,12,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-79,575,1700,M,M,12,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-87,535,1500,F,M,12,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-89,635,2470,F,M,12,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-90,612,2750,F,M,12,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-09,580,1660,M,M,11,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-16,537,2160,F,M,11,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-20,605,2130,M,M,11,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-55,542,1540,M,M,11,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-02,502,1040,F,M,10,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-100,535,1400,M,M,10,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-14,548,1410,M,M,10,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-18,561,1400,F,M,10,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-21,488,1000,M,M,10,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-27,545,1390,M,M,10,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-38,632,2210,F,M,10,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-40,574,1780,F,M,10,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-44,516,1300,M,M,10,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-45,526,1300,M,M,10,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-53,572,1780,M,M,10,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-68,590,1860,M,M,10,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-77,540,1280,M,M,10,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-94,566,1670,M,M,10,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-99,591,1980,F,M,10,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-24,445,870,F,M,9,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-26,537,1350,M,M,9,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-31,560,1530,M,M,9,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-32,652,2470,F,M,9,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-35,563,1710,F,M,9,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-42,535,1400,M,M,9,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-46,537,1410,M,M,9,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-47,547,1390,F,M,9,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-48,605,2090,F,M,9,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-54,584,1760,F,M,9,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-56,550,1580,F,M,9,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-67,563,1800,M,M,9,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-69,517,1180,F,M,9,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-70,588,1900,F,M,9,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-73,496,1010,F,M,9,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-78,493,1240,F,M,9,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-82,480,1320,M,M,9,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-88,570,1680,M,M,9,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-93,531,1530,F,M,9,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-95,502,1320,M,M,9,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-97,468,990,F,M,9,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-01,502,1070,M,M,8,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-04,476,830,M,M,8,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-08,488,1270,M,M,8,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-19,565,1540,M,M,8,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-22,523,1390,F,M,8,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-28,533,1270,M,M,8,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-30,547,1480,F,M,8,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-33,547,1540,F,M,8,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-36,552,1430,M,M,8,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-39,500,1230,F,M,8,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-41,560,1740,M,M,8,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-64,490,980,F,M,8,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-75,546,1450,F,M,8,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-85,585,1140,F,M,8,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-92,585,1740,F,M,8,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-96,500,1190,F,M,8,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-98,505,1280,F,M,8,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-03,,1310,F,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-05,446,840,F,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-06,451,970,M,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-07,480,1140,M,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-12,512,1420,F,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-13,544,1500,F,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-17,516,1350,F,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-23,512,1250,M,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-25,525,1060,M,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-29,526,1280,F,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-43,486,970,F,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-49,561,1500,F,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-51,525,1290,M,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-52,530,1390,F,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-57,462,790,M,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-59,563,1770,M,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-61,512,1090,F,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-63,476,910,F,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-71,541,1470,M,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-72,525,1460,F,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-76,480,1200,M,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-83,560,1640,F,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-86,525,1430,F,M,7,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-10,506,1140,M,M,6,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-15,540,1460,F,M,6,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-37,555,1000,F,M,6,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-50,506,1210,F,M,6,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-58,486,860,M,M,6,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-65,570,1570,M,M,6,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-81,460,820,M,M,6,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-84,531,1340,F,M,6,,,,,19
MIDNR,5092,8/25/2012,2012,WFM06,Leland,large mesh trap net,Commercial,LWF,5092-80,505,1200,M,M,5,,,,,19
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-33,601,2110,M,M,13,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-90,589,1870,M,M,13,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-13,565,1670,M,M,12,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-20,595,2010,F,M,12,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-31,533,1200,F,M,12,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-81,585,1810,F,M,12,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-07,585,1590,F,M,11,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-25,615,2600,M,M,11,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-27,605,2030,M,M,11,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-32,573,1870,M,M,11,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-54,592,2060,M,M,11,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-71,596,1810,M,M,11,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-75,565,2030,F,M,11,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-01,564,1420,M,M,10,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-22,581,1910,F,M,10,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-26,627,2630,F,M,10,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-37,600,1870,M,M,10,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-48,602,2050,M,M,10,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-51,510,1210,M,M,10,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-56,527,1610,F,M,10,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-61,617,2480,F,M,10,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-62,571,1750,M,M,10,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-68,603,1980,F,M,10,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-69,602,2300,F,M,10,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-76,568,2030,M,M,10,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-78,525,1270,M,M,10,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-80,590,2060,F,M,10,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-95,574,1980,F,M,10,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-10,555,1550,F,M,9,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-14,561,1660,F,M,9,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-18,575,1960,M,M,9,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-30,528,1280,F,M,9,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-36,580,2110,F,M,9,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-39,507,1140,M,M,9,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-40,554,1410,M,M,9,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-43,530,1310,M,M,9,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-46,547,1540,M,M,9,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-49,573,1740,F,M,9,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-59,574,2000,M,M,9,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-64,556,1470,M,M,9,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-73,612,1940,M,M,9,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-77,556,1650,M,M,9,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-83,569,1710,M,M,9,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-86,523,1580,F,I,9,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-91,540,1430,M,I,9,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-92,596,1820,M,M,9,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-03,550,1410,M,M,8,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-28,548,1730,F,M,8,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-29,573,1680,F,M,8,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-38,590,2270,F,M,8,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-41,552,1550,F,M,8,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-42,591,1960,F,M,8,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-53,571,1740,M,M,8,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-58,553,1500,M,M,8,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-63,571,1840,F,M,8,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-66,580,2030,M,M,8,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-70,576,1870,M,M,8,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-74,611,1770,M,M,8,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-17,568,1660,M,M,7,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-44,474,910,F,M,7,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-79,451,770,M,I,7,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-84,535,1540,F,M,7,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-97,574,1880,M,M,7,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-02,553,1610,F,M,6,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-06,620,2160,F,M,6,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-100,461,990,M,I,6,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-12,466,910,M,M,6,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-24,482,960,M,I,6,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-47,522,1260,F,M,6,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-52,475,960,F,M,6,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-67,526,1370,F,M,6,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-72,506,1120,M,M,6,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-88,521,1390,F,M,6,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-94,499,1200,M,M,6,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-96,545,1680,F,M,6,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-04,445,780,M,I,5,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-08,490,1060,M,M,5,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-15,540,1110,M,M,5,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-21,515,1200,F,M,5,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-23,512,1130,M,M,5,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-45,553,1540,F,M,5,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-50,495,1160,F,M,5,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-82,550,1670,M,M,5,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-99,441,870,F,M,5,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-16,463,990,F,M,4,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-35,472,920,F,I,4,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-65,435,820,F,I,4,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-85,435,810,M,M,4,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-87,498,1250,F,M,4,,,,,20
MIDNR,5095,6/25/2013,2013,WFM06,Leland,large mesh trap net,Commercial,LWF,5095-98,466,960,F,I,4,,,,,20
